#oghma_csv {"title":"Generation rate - position @ 562.00 nm","type":"zxy-d","x_mul":1.00e+03,"y_mul":1.00e+09,"z_mul":1.00e+03,"x_offset":1.612450e-03,"z_offset":1.612450e-03,"x_label":"x-position","y_label":"y-position","z_label":"z-position","data_label":"Generation rate","x_units":"mm","y_units":"nm","z_units":"mm","rgb":"c9ff00","data_units":"m^{-3}","logscale_data":1,"x_len":1,"y_len":200,"z_len":1,"cols":"yd"}*
#y-position (nm) , Generation rate (m^{-3}) 
2.711500e-07 1.452256e+35
2.728500e-07 1.274683e+35
2.745500e-07 1.118822e+35
2.762500e-07 9.820193e+34
2.779500e-07 8.619439e+34
2.796500e-07 7.565506e+34
2.813500e-07 6.640442e+34
2.830500e-07 5.828489e+34
2.847500e-07 5.115816e+34
2.864500e-07 4.490285e+34
2.881500e-07 3.941241e+34
2.898500e-07 3.459329e+34
2.915500e-07 3.036344e+34
2.932500e-07 2.665078e+34
2.949500e-07 2.339208e+34
2.966500e-07 2.053184e+34
2.983500e-07 1.802133e+34
3.000500e-07 1.581779e+34
3.017500e-07 1.388369e+34
3.034500e-07 1.218608e+34
3.051500e-07 1.069604e+34
3.068500e-07 9.388188e+33
3.085500e-07 8.240258e+33
3.102500e-07 7.232689e+33
3.119500e-07 6.348319e+33
3.136500e-07 5.572086e+33
3.153500e-07 4.890765e+33
3.170500e-07 4.292752e+33
3.187500e-07 3.767860e+33
3.204500e-07 3.307149e+33
3.221500e-07 2.902771e+33
3.238500e-07 2.547837e+33
3.255500e-07 2.236303e+33
3.272500e-07 1.962862e+33
3.289500e-07 1.722855e+33
3.306500e-07 1.512195e+33
3.323500e-07 1.327293e+33
3.340500e-07 1.164999e+33
3.357500e-07 1.022550e+33
3.374500e-07 8.975189e+32
3.391500e-07 7.877758e+32
